c_index,context,period,state,action,reward,next_state
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",21,"[18, 4, 0.7]",0.7,0.0,"[18, 4, 0.7]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",22,"[18, 4, 0.7]",0.7,0.7,"[17, 4, 0.7]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",23,"[17, 4, 0.7]",0.7,0.0,"[17, 4, 0.7]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",24,"[17, 4, 0.7]",0.36,0.0,"[17, 3, 0.36]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",25,"[17, 3, 0.36]",0.36,0.0,"[17, 3, 0.36]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",26,"[17, 3, 0.36]",0.36,0.0,"[17, 3, 0.36]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",27,"[17, 3, 0.36]",0.36,0.0,"[17, 3, 0.36]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",28,"[17, 3, 0.36]",0.36,0.0,"[17, 3, 0.36]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",29,"[17, 3, 0.36]",0.36,0.0,"[17, 3, 0.36]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",30,"[17, 3, 0.36]",0.36,0.36,"[16, 3, 0.36]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",31,"[16, 3, 0.36]",0.36,0.0,"[16, 3, 0.36]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",32,"[16, 3, 0.36]",0.36,0.0,"[16, 3, 0.36]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",33,"[16, 3, 0.36]",0.36,0.0,"[16, 3, 0.36]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",34,"[16, 3, 0.36]",0.36,0.0,"[16, 3, 0.36]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",35,"[16, 3, 0.36]",0.36,0.0,"[16, 3, 0.36]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",36,"[16, 3, 0.36]",1.0,0.0,"[16, 2, 1.0]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",37,"[16, 2, 1.0]",1.0,0.0,"[16, 2, 1.0]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",38,"[16, 2, 1.0]",1.0,0.0,"[16, 2, 1.0]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",39,"[16, 2, 1.0]",1.0,1.0,"[15, 2, 1.0]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",40,"[15, 2, 1.0]",1.0,0.0,"[15, 2, 1.0]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",41,"[15, 2, 1.0]",1.0,0.0,"[15, 2, 1.0]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",42,"[15, 2, 1.0]",1.0,1.0,"[14, 2, 1.0]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",43,"[14, 2, 1.0]",1.0,0.0,"[14, 2, 1.0]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",44,"[14, 2, 1.0]",1.0,1.0,"[13, 2, 1.0]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",45,"[13, 2, 1.0]",1.0,0.0,"[13, 2, 1.0]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",46,"[13, 2, 1.0]",1.0,1.0,"[12, 2, 1.0]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",47,"[12, 2, 1.0]",1.0,0.0,"[12, 2, 1.0]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",48,"[12, 2, 1.0]",0.7,0.0,"[12, 1, 0.7]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",49,"[12, 1, 0.7]",0.7,0.0,"[12, 1, 0.7]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",50,"[12, 1, 0.7]",0.7,0.0,"[12, 1, 0.7]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",51,"[12, 1, 0.7]",0.7,0.0,"[12, 1, 0.7]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",52,"[12, 1, 0.7]",0.7,0.7,"[11, 1, 0.7]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",53,"[11, 1, 0.7]",0.7,0.0,"[11, 1, 0.7]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",54,"[11, 1, 0.7]",0.7,0.0,"[11, 1, 0.7]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",55,"[11, 1, 0.7]",0.7,0.0,"[11, 1, 0.7]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",56,"[11, 1, 0.7]",0.7,0.0,"[11, 1, 0.7]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",57,"[11, 1, 0.7]",0.7,0.7,"[10, 1, 0.7]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",58,"[10, 1, 0.7]",0.7,0.0,"[10, 1, 0.7]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",59,"[10, 1, 0.7]",0.7,0.0,"[10, 1, 0.7]"
74,"[0.5329, 0.0, 0.0, 0.0398, 0.0214]",60,"[10, 1, 0.7]",0.9,0.0,"[10, 0, 0.9]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",1,"[21, 6, -1]",0.5,0.0,"[21, 5, 0.5]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",2,"[21, 5, 0.5]",0.5,0.5,"[20, 5, 0.5]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",3,"[20, 5, 0.5]",0.5,0.0,"[20, 5, 0.5]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",4,"[20, 5, 0.5]",0.5,0.5,"[19, 5, 0.5]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",5,"[19, 5, 0.5]",0.5,0.5,"[18, 5, 0.5]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",6,"[18, 5, 0.5]",0.5,0.5,"[17, 5, 0.5]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",7,"[17, 5, 0.5]",0.5,0.0,"[17, 5, 0.5]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",8,"[17, 5, 0.5]",0.5,0.0,"[17, 5, 0.5]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",9,"[17, 5, 0.5]",0.5,0.0,"[17, 5, 0.5]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",10,"[17, 5, 0.5]",0.5,0.5,"[16, 5, 0.5]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",11,"[16, 5, 0.5]",0.5,0.5,"[15, 5, 0.5]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",12,"[15, 5, 0.5]",0.8,0.8,"[14, 4, 0.8]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",13,"[14, 4, 0.8]",0.8,0.8,"[13, 4, 0.8]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",14,"[13, 4, 0.8]",0.8,0.8,"[12, 4, 0.8]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",15,"[12, 4, 0.8]",0.8,0.0,"[12, 4, 0.8]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",16,"[12, 4, 0.8]",0.8,0.8,"[11, 4, 0.8]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",17,"[11, 4, 0.8]",0.8,0.8,"[10, 4, 0.8]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",18,"[10, 4, 0.8]",0.8,0.8,"[9, 4, 0.8]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",19,"[9, 4, 0.8]",0.8,0.0,"[9, 4, 0.8]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",20,"[9, 4, 0.8]",0.8,0.8,"[8, 4, 0.8]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",21,"[8, 4, 0.8]",0.8,0.0,"[8, 4, 0.8]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",22,"[8, 4, 0.8]",0.8,0.0,"[8, 4, 0.8]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",23,"[8, 4, 0.8]",0.8,0.0,"[8, 4, 0.8]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",24,"[8, 4, 0.8]",0.7,0.0,"[8, 3, 0.7]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",25,"[8, 3, 0.7]",0.7,0.7,"[7, 3, 0.7]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",26,"[7, 3, 0.7]",0.7,0.7,"[6, 3, 0.7]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",27,"[6, 3, 0.7]",0.7,0.7,"[5, 3, 0.7]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",28,"[5, 3, 0.7]",0.7,0.0,"[5, 3, 0.7]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",29,"[5, 3, 0.7]",0.7,0.7,"[4, 3, 0.7]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",30,"[4, 3, 0.7]",0.7,0.0,"[4, 3, 0.7]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",31,"[4, 3, 0.7]",0.7,0.0,"[4, 3, 0.7]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",32,"[4, 3, 0.7]",0.7,0.7,"[3, 3, 0.7]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",33,"[3, 3, 0.7]",0.7,0.0,"[3, 3, 0.7]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",34,"[3, 3, 0.7]",0.7,0.0,"[3, 3, 0.7]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",35,"[3, 3, 0.7]",0.7,0.0,"[3, 3, 0.7]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",36,"[3, 3, 0.7]",0.36,0.36,"[2, 2, 0.36]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",37,"[2, 2, 0.36]",0.36,0.36,"[1, 2, 0.36]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",38,"[1, 2, 0.36]",0.36,0.36,"[0, 2, 0.36]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",39,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",40,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",41,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",42,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",43,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",44,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",45,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",46,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",47,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",48,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",49,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",50,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",51,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",52,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",53,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",54,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",55,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",56,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",57,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",58,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",59,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
75,"[0.5329, 0.5329, 0.0, 0.008, 0.0364]",60,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",1,"[19, 6, -1]",0.6,0.0,"[19, 5, 0.6]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",2,"[19, 5, 0.6]",0.6,0.0,"[19, 5, 0.6]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",3,"[19, 5, 0.6]",0.6,0.0,"[19, 5, 0.6]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",4,"[19, 5, 0.6]",0.6,0.0,"[19, 5, 0.6]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",5,"[19, 5, 0.6]",0.6,0.6,"[18, 5, 0.6]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",6,"[18, 5, 0.6]",0.6,0.0,"[18, 5, 0.6]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",7,"[18, 5, 0.6]",0.6,0.0,"[18, 5, 0.6]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",8,"[18, 5, 0.6]",0.6,0.0,"[18, 5, 0.6]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",9,"[18, 5, 0.6]",0.6,0.0,"[18, 5, 0.6]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",10,"[18, 5, 0.6]",0.6,0.0,"[18, 5, 0.6]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",11,"[18, 5, 0.6]",0.6,0.0,"[18, 5, 0.6]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",12,"[18, 5, 0.6]",0.3,0.0,"[18, 4, 0.3]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",13,"[18, 4, 0.3]",0.3,0.3,"[17, 4, 0.3]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",14,"[17, 4, 0.3]",0.3,0.0,"[17, 4, 0.3]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",15,"[17, 4, 0.3]",0.3,0.0,"[17, 4, 0.3]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",16,"[17, 4, 0.3]",0.3,0.0,"[17, 4, 0.3]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",17,"[17, 4, 0.3]",0.3,0.3,"[16, 4, 0.3]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",18,"[16, 4, 0.3]",0.3,0.0,"[16, 4, 0.3]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",19,"[16, 4, 0.3]",0.3,0.0,"[16, 4, 0.3]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",20,"[16, 4, 0.3]",0.3,0.0,"[16, 4, 0.3]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",21,"[16, 4, 0.3]",0.3,0.3,"[15, 4, 0.3]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",22,"[15, 4, 0.3]",0.3,0.0,"[15, 4, 0.3]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",23,"[15, 4, 0.3]",0.3,0.0,"[15, 4, 0.3]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",24,"[15, 4, 0.3]",0.6,0.0,"[15, 3, 0.6]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",25,"[15, 3, 0.6]",0.6,0.6,"[14, 3, 0.6]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",26,"[14, 3, 0.6]",0.6,0.6,"[13, 3, 0.6]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",27,"[13, 3, 0.6]",0.6,0.6,"[12, 3, 0.6]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",28,"[12, 3, 0.6]",0.6,0.6,"[11, 3, 0.6]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",29,"[11, 3, 0.6]",0.6,0.0,"[11, 3, 0.6]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",30,"[11, 3, 0.6]",0.6,0.0,"[11, 3, 0.6]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",31,"[11, 3, 0.6]",0.6,0.0,"[11, 3, 0.6]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",32,"[11, 3, 0.6]",0.6,0.0,"[11, 3, 0.6]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",33,"[11, 3, 0.6]",0.6,0.0,"[11, 3, 0.6]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",34,"[11, 3, 0.6]",0.6,0.0,"[11, 3, 0.6]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",35,"[11, 3, 0.6]",0.6,0.6,"[10, 3, 0.6]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",36,"[10, 3, 0.6]",0.5,0.0,"[10, 2, 0.5]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",37,"[10, 2, 0.5]",0.5,0.0,"[10, 2, 0.5]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",38,"[10, 2, 0.5]",0.5,0.5,"[9, 2, 0.5]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",39,"[9, 2, 0.5]",0.5,0.5,"[8, 2, 0.5]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",40,"[8, 2, 0.5]",0.5,0.0,"[8, 2, 0.5]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",41,"[8, 2, 0.5]",0.5,0.0,"[8, 2, 0.5]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",42,"[8, 2, 0.5]",0.5,0.5,"[7, 2, 0.5]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",43,"[7, 2, 0.5]",0.5,0.0,"[7, 2, 0.5]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",44,"[7, 2, 0.5]",0.5,0.0,"[7, 2, 0.5]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",45,"[7, 2, 0.5]",0.5,0.0,"[7, 2, 0.5]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",46,"[7, 2, 0.5]",0.5,0.0,"[7, 2, 0.5]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",47,"[7, 2, 0.5]",0.5,0.0,"[7, 2, 0.5]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",48,"[7, 2, 0.5]",0.3,0.0,"[7, 1, 0.3]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",49,"[7, 1, 0.3]",0.3,0.3,"[6, 1, 0.3]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",50,"[6, 1, 0.3]",0.3,0.0,"[6, 1, 0.3]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",51,"[6, 1, 0.3]",0.3,0.0,"[6, 1, 0.3]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",52,"[6, 1, 0.3]",0.3,0.0,"[6, 1, 0.3]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",53,"[6, 1, 0.3]",0.3,0.3,"[5, 1, 0.3]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",54,"[5, 1, 0.3]",0.3,0.3,"[4, 1, 0.3]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",55,"[4, 1, 0.3]",0.3,0.0,"[4, 1, 0.3]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",56,"[4, 1, 0.3]",0.3,0.3,"[3, 1, 0.3]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",57,"[3, 1, 0.3]",0.3,0.3,"[2, 1, 0.3]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",58,"[2, 1, 0.3]",0.3,0.0,"[2, 1, 0.3]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",59,"[2, 1, 0.3]",0.3,0.3,"[1, 1, 0.3]"
76,"[0.5329, 0.0, 0.5329, 0.32, 0.2597]",60,"[1, 1, 0.3]",0.1,0.1,"[0, 0, 0.1]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",1,"[22, 6, -1]",0.6,0.6,"[21, 5, 0.6]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",2,"[21, 5, 0.6]",0.6,0.0,"[21, 5, 0.6]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",3,"[21, 5, 0.6]",0.6,0.0,"[21, 5, 0.6]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",4,"[21, 5, 0.6]",0.6,0.6,"[20, 5, 0.6]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",5,"[20, 5, 0.6]",0.6,0.6,"[19, 5, 0.6]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",6,"[19, 5, 0.6]",0.6,0.6,"[18, 5, 0.6]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",7,"[18, 5, 0.6]",0.6,0.6,"[17, 5, 0.6]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",8,"[17, 5, 0.6]",0.6,0.6,"[16, 5, 0.6]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",9,"[16, 5, 0.6]",0.6,0.0,"[16, 5, 0.6]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",10,"[16, 5, 0.6]",0.6,0.6,"[15, 5, 0.6]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",11,"[15, 5, 0.6]",0.6,0.6,"[14, 5, 0.6]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",12,"[14, 5, 0.6]",0.48,0.48,"[13, 4, 0.48]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",13,"[13, 4, 0.48]",0.48,0.48,"[12, 4, 0.48]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",14,"[12, 4, 0.48]",0.48,0.48,"[11, 4, 0.48]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",15,"[11, 4, 0.48]",0.48,0.48,"[10, 4, 0.48]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",16,"[10, 4, 0.48]",0.48,0.48,"[9, 4, 0.48]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",17,"[9, 4, 0.48]",0.48,0.48,"[8, 4, 0.48]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",18,"[8, 4, 0.48]",0.48,0.48,"[7, 4, 0.48]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",19,"[7, 4, 0.48]",0.48,0.48,"[6, 4, 0.48]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",20,"[6, 4, 0.48]",0.48,0.48,"[5, 4, 0.48]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",21,"[5, 4, 0.48]",0.48,0.0,"[5, 4, 0.48]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",22,"[5, 4, 0.48]",0.48,0.0,"[5, 4, 0.48]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",23,"[5, 4, 0.48]",0.48,0.48,"[4, 4, 0.48]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",24,"[4, 4, 0.48]",0.2,0.2,"[3, 3, 0.2]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",25,"[3, 3, 0.2]",0.2,0.2,"[2, 3, 0.2]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",26,"[2, 3, 0.2]",0.2,0.0,"[2, 3, 0.2]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",27,"[2, 3, 0.2]",0.2,0.2,"[1, 3, 0.2]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",28,"[1, 3, 0.2]",0.2,0.2,"[0, 3, 0.2]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",29,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",30,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",31,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",32,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",33,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",34,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",35,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",36,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",37,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",38,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",39,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",40,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",41,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",42,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",43,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
77,"[0.5329, 0.5329, 0.0, 0.1714, 0.4164]",44,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
